IsActive,Number,Name,Date,Notes,Barcode,ArticleAccountCoding,Unit,NetPrice,EU,stock,PurchasePrice,StockBalance,price_with_taxes,price_with_taxes (-20%)
TRUE,DR11167,OJ-HY-7000 -(1210-SFA52)- Drivledd,1633428078,,,90,PCE,,26,1,280.8,,1460,1168
TRUE,DR11168,OJ-HY-1000 -(1210-SFCLRRA52)- Drivledd,1633428079,,,90,PCE,,29,1,313.2,,1590,1272
TRUE,DR11171,OJ-HY-0606 (OJ-HY-0662) - Drivledd,1633428080,,,90,PCE,,21,5,226.8,,950,760
TRUE,DR11172,OJ-HY-0659 - Drivledd,1633428081,,,90,PCE,,30,4,324,,1240,992
TRUE,DR11174,OJ-HY-0652 - Drivledd,1633428082,,,90,PCE,,20,2,216,,990,792
TRUE,DR11175,OJ-HY-0665 - Drivledd,1633428083,,,90,PCE,,23,2,248.4,,1156,924.8
TRUE,DR11176,OJ-IZ-0309 (826004) - Drivledd,1633428084,,,90,PCE,,21,2,226.8,,850,680
TRUE,DR11178,OJ-NI-0165 - Drivledd,1633428085,,,90,PCE,,20,1,216,,750,600
TRUE,DR11179,OJ-IZ-0310 - Drivledd,1633428086,,,90,PCE,,21,2,226.8,,750,600
TRUE,DR11180,OJ-GM-1415 - Drivledd,1633428087,,,90,PCE,,19,1,205.2,,783,626.4
TRUE,DR11183,OJ-GM-1700 - Drivledd,1633428088,,,90,PCE,,19,1,205.2,,750,600
TRUE,DR11186,OJ-RN-1494 -(2410-MASTA51) - Drivledd,1633428089,,,90,PCE,,21,1,226.8,,943,754.4
TRUE,DR11188,OJ-FI-1768 - Drivledd,1633428090,,,90,PCE,,22,1,237.6,,699,559.2
TRUE,DR11189,OJ-FI-1907 - Drivledd,1633428091,,,90,PCE,,21,1,226.8,,890,712
TRUE,DR11190,OJ-FI-1950 - Drivledd,1633428092,,,90,PCE,,28,2,302.4,,990,792
TRUE,DR11193,OJ-MB-1791 - Drivledd,1633428093,,,90,PCE,,21,1,226.8,,900,720
TRUE,DR11196,OJ-MB-2980 (1610-164) - Drivledd,1633428094,,,90,PCE,,96,2,1036.8,,3245,2596
TRUE,DR11197,OJ-MB-1672 - Drivledd,1633428095,,,90,PCE,,19,4,205.2,,1190,952
TRUE,DR11198,OJ-MB-1462 - Drivledd,1633428096,,,90,PCE,,37,3,399.6,,2490,1992
TRUE,DR11199,OJ-MB-1469 - Drivledd,1633428097,,,90,PCE,,17,6,183.6,,1100,880
TRUE,DR11207,OJ-MB-4477 (1610-460A54) - Drivledd,1633428098,,,90,PCE,,35,1,378,,1980,1584
TRUE,DR11208,OJ-MB-3500 (1610-W639R) - Drivledd,1633428099,,,90,PCE,,21,1,226.8,,1790,1432
TRUE,DR11221,OJ-MB-1616 (1610-210A48) - Drivledd,1633428100,,,90,PCE,,29,1,313.2,,2590,2072
TRUE,DR11222,OJ-MB-2400 (1610-203) - Drivledd,1633428101,,,90,PCE,,64,1,691.2,,2490,1992
TRUE,DR11227,OJ-MB-6688 (1610-212A96R) - Drivledd,1633428102,,,90,PCE,,24,1,259.2,,3450,2760
TRUE,DR11231,OJ-MB-6500 (1610-204A96R) - Drivledd,1633428103,,,90,PCE,,27,1,291.6,,3499,2799.2
TRUE,DR11235,OJ-MB-7766 (1610-164S) - Drivledd,1633428104,,,90,PCE,,73,1,788.4,,2990,2392
TRUE,DR11240,OJ-MB-1690 (1610-169) - Drivledd,1633428105,,,90,PCE,,44,1,475.2,,1720,1376
TRUE,DR11247,OJ-OP-1306 - Drivledd,1633428106,,,90,PCE,,18,2,194.4,,850,680
TRUE,DR11251,OJ-OP-1395 - Drivledd,1633428107,,,90,PCE,,20,1,216,,1038,830.4
TRUE,DR11252,OJ-OP-1396 - Drivledd,1633428108,,,90,PCE,,17,1,183.6,,1090,872
TRUE,DR11258,S03 - Adapter,1633428109,,,90,PCE,,45,1,486,,1990,1592
TRUE,DR11259,S09 - Adapter,1633428110,,,90,PCE,,113,3,1220.4,,2690,2152
TRUE,DR11261,S14,1633428111,,,90,PCE,,79,1,853.2,,,
TRUE,DR11267,S05 - Adapter,1633428112,,,90,PCE,,55,4,594,,1990,1592
TRUE,DR11268,OJ-BM-3366 (1910-X5RR) - Drivledd,1633428113,,,90,PCE,,24,1,259.2,,1340,1072
TRUE,DR11271,OJ-BM-1375 -(1910-X5)- - Drivledd,1633428114,,,90,PCE,,22,2,237.6,,1150,920
TRUE,DR11273,OJ-RV-1010 -(2910-FLIR)- Drivledd,1633428115,,,90,PCE,,18,1,194.4,,1780,1424
TRUE,DR11278,OJ-RV-1699 - Drivledd,1633428116,,,90,PCE,,19,3,205.2,,1060,848
TRUE,DR11280,OJ-RV-1653 - Drivledd,1633428117,,,90,PCE,,17,1,183.6,,1322,1057.6
TRUE,DR11284,OJ-RV-1612 - Drivledd,1633428118,,,90,PCE,,31,1,334.8,,1210,968
TRUE,DR11289,OJ-RV-1611 -(2910-DIIIR )- Drivledd,1633428119,,,90,PCE,,32,1,345.6,,1250,1000
TRUE,DR11290,OJ-TO-0276- Drivledd,1633428120,,,90,PCE,,34,3,367.2,,1100,880
TRUE,DR11292,OJ-TO-0406 -(0110-083)- Drivledd,1633428121,,,90,PCE,,22,3,237.6,,1460,1168
TRUE,DR11293,OJ-TO-0266 -(0110-AZT250A48) - Drivledd,1633428122,,,90,PCE,,26,2,280.8,,915,732
TRUE,DR11302,OJ-TO-0263 - Drivledd,1633428123,,,90,PCE,,19,1,205.2,,850,680
TRUE,DR11303,OJ-TO-0261 - Drivledd,1633428124,,,90,PCE,,19,2,205.2,,1200,960
TRUE,DR11304,OJ-TO-0257 - Drivledd,1633428125,,,90,PCE,,22,2,237.6,,985,788
TRUE,DR11305,OJ-TO-0253 - Drivledd,1633428126,,,90,PCE,,25,2,270,,1090,872
TRUE,DR11307,OJ-TO-0251 - Drivledd,1633428127,,,90,PCE,,19,3,205.2,,1238,990.4
TRUE,DR11309,OJ-TO-0247 - Drivledd,1633428128,,,90,PCE,,19,3,205.2,,850,680
TRUE,DR11315,OJ-TO-0246 - Drivledd,1633428129,,,90,PCE,,20,1,216,,980,784
TRUE,DR11323,OJ-TO-0245 - Drivledd,1633428130,,,90,PCE,,18,2,194.4,,840,672
TRUE,DR11328,"Febest-(0110-ACA30), ED-(OJ-TO-0260) - Drivledd",1633428131,,,90,PCE,,20,1,216,,999,799.2
TRUE,DR11335,OJ-TO-0212 - Saknarpå hemsida,1633428132,,,90,PCE,,16,6,172.8,,,
TRUE,DR11340,OJ-TO-0215 - Drivledd,1633428133,,,90,PCE,,16,2,172.8,,950,760
TRUE,DR11342,OJ-TO-0218 - Drivledd,1633428134,,,90,PCE,,26,1,280.8,,1220,976
TRUE,DR11343,OJ-TO-0226 - Drivledd,1633428135,,,90,PCE,,21,2,226.8,,1200,960
TRUE,DR11344,OJ-TO-0231 - Saknar på hemsida,1633428136,,,90,PCE,,26,1,280.8,,,
TRUE,DR11347,OJ-TO-0235 -(0110-027A48)- Drivledd,1633428137,,,90,PCE,,21,2,226.8,,950,760
TRUE,DR11348,OJ-TO-0267 - (0110-077A48)- Drivledd,1633428138,,,90,PCE,,24,2,259.2,,1150,920
TRUE,DR11349,OJ-TO-0274 - (0110-080)- Drivledd,1633428139,,,90,PCE,,37,2,399.6,,1590,1272
TRUE,DR11354,OJ-TO-0225 - Drivledd,1633428140,,,90,PCE,,19,2,205.2,,950,760
TRUE,DR11355,EDI-TO-001 -(0111-KZN165)- Drivledd,1633428141,,,90,PCE,,35,1,378,,1690,1352
TRUE,DR11357,OJ-TO-0210 - Drivledd,1633428142,,,90,PCE,,20,3,216,,1080,864
TRUE,DR11358,OJ-TO-0201 - Drivledd,1633428143,,,90,PCE,,18,1,194.4,,850,680
TRUE,DR11359,OJ-VA-1449 -(2310-030) - Drivledd,1633428144,,,90,PCE,,16,5,172.8,,777,621.6
TRUE,DR11362,OJ-VA-1472 - Drivledd,1633428145,,,90,PCE,,15,2,162,,611,488.8
TRUE,DR11363,OJ-VA-1438 - Drivledd,1633428146,,,90,PCE,,18,2,194.4,,849,679.2
TRUE,DR11364,OJ-VA-1487 - Drivledd,1633428147,,,90,PCE,,24,1,259.2,,943,754.4
TRUE,DR11369,OJ-VA-1488 - Drivledd,1633428148,,,90,PCE,,16,1,172.8,,700,560
TRUE,DR11371,OJ-VA-1489 - Drivledd,1633428149,,,90,PCE,,17,2,183.6,,650,520
TRUE,DR11372,OJ-VA-1497 - Drivledd,1633428150,,,90,PCE,,20,2,216,,580,464
TRUE,DR11373,OJ-VA-1718 - Drivledd,1633428151,,,90,PCE,,14,1,151.2,,950,760
TRUE,DR11374,OJ-VA-1726 - Drivledd,1633428152,,,90,PCE,,22,2,237.6,,800,640
TRUE,DR11378,OJ-VA-1728 - Drivledd,1633428153,,,90,PCE,,21,3,226.8,,890,712
TRUE,DR11379,OJ-VA-1743 - Drivledd,1633428154,,,90,PCE,,22,2,237.6,,600,480
TRUE,DR11381,OJ-VA-1745 - Drivledd,1633428155,,,90,PCE,,18,8,194.4,,799,639.2
TRUE,DR11382,OJ-VA-1796,1633428156,,,90,PCE,,15,2,162,,,
TRUE,DR11383,OJ-VA-1921,1633428157,,,90,PCE,,28,3,302.4,,,
TRUE,DR11385,OJ-VA-1983 - Drivledd,1633428158,,,90,PCE,,75,2,810,,1890,1512
TRUE,DR11389,OJ-VA-1747,1633428159,,,90,PCE,,16,9,172.8,,,
TRUE,DR11393,OJ-VA-1486 - Drivledd,1633428160,,,90,PCE,,25,5,270,,1380,1104
TRUE,DR11394,OJ-VA-1991 - Drivledd,1633428161,,,90,PCE,,24,2,259.2,,1590,1272
TRUE,DR11396,OJ-VA-1684 - Drivledd,1633428162,,,90,PCE,,18,2,194.4,,599,479.2
TRUE,DR11397,OJ-VO-1908 - Drivledd,1633428163,,,90,PCE,,30,5,324,,1395,1116
TRUE,DR11400,OJ-VO-1498 - Drivledd,1633428164,,,90,PCE,,21,4,226.8,,1211,968.8
TRUE,DR11405,OJ-VO-1485 - Drivledd,1633428165,,,90,PCE,,24,1,259.2,,799,639.2
TRUE,DR11407,OJ-VO-3035 -(2910-FLIIF)- Drivledd,1633428166,,,90,PCE,,26,2,280.8,,1600,1280
TRUE,DR11408,OJ-VO-1980 - Drivledd,1633428167,,,90,PCE,,29,2,313.2,,1250,1000
TRUE,DR11410,OJ-VO-1676 - Drivledd,1633428168,,,90,PCE,,23,1,248.4,,949,759.2
TRUE,DR11412,OJ-VO-1476 - Drivledd,1633428169,,,90,PCE,,20,1,216,,949,759.2
TRUE,DR11413,OJ-VO-1797 - Drivledd,1633428170,,,90,PCE,,24,1,259.2,,1138,910.4
TRUE,DR11415,OJ-VO-1735 - Drivledd,1633428171,,,90,PCE,,23,1,248.4,,743,594.4
TRUE,DR11416,OJ-VO-4070 (2110-CA220) - Drivledd,1633428172,,,90,PCE,,19,1,205.2,,1250,1000
TRUE,DR11417,OJ-VO-1781 - Drivledd,1633428173,,,90,PCE,,21,1,226.8,,844,675.2
TRUE,DR11418,OJ-VA-1909 - Drivledd,1633428174,,,90,PCE,,26,5,280.8,,1190,952
TRUE,DR11419,OJ-VA-1602 - Drivledd,1633428175,,,90,PCE,,20,2,216,,700,560
TRUE,DR11422,OJ-VA-1719 - Drivledd,1633428176,,,90,PCE,,19,2,205.2,,960,768
TRUE,DR11423,OJ-VA-1604 - Drivledd,1633428177,,,90,PCE,,17,1,183.6,,780,624
TRUE,DR11424,OJ-VA-1721 - Drivledd,1633428178,,,90,PCE,,20,1,216,,699,559.2
TRUE,DR11426,OJ-VA-1748 - Drivledd,1633428179,,,90,PCE,,18,1,194.4,,811,648.8
TRUE,DR11429,OJ-VA-1906 - Drivledd,1633428180,,,90,PCE,,26,1,280.8,,999,799.2
TRUE,DR11431,OJ-VO-4055 (2110-FOCII) - Drivledd,1633428181,,,90,PCE,,19,1,205.2,,1290,1032
TRUE,DR11432,OJ-VO-4477 (2710-S40II) - Drivledd,1633428182,,,90,PCE,,32,1,345.6,,1560,1248
TRUE,DR11434,OJ-HY-1211 -(1210-LANA44)- - Drivledd,1633428183,,,90,PCE,,26,1,280.8,,1390,1112
TRUE,DR11435,EDI6041 - Indre drivledd,1633428184,,,90,PCE,,16,3,172.8,,839,671.2
TRUE,DR11436,EDI6042 - Indre drivledd,1633428185,,,90,PCE,,25,2,270,,899,719.2
TRUE,DR11437,EDI6009 - Indre drivledd,1633428186,,,90,PCE,,33,3,356.4,,1280,1024
TRUE,DR11438,EDI-HO-2545 -(0311-HRVMTRH) - Indre drivledd,1633428187,,,90,PCE,,30,1,324,,1590,1272
TRUE,DR11445,EDI6044 - Indre drivledd,1633428188,,,90,PCE,,17,3,183.6,,746,596.8
TRUE,DR11446,EDI6054 - Indre drivledd,1633428189,,,90,PCE,,28,2,302.4,,1288,1030.4
TRUE,DR11447,EDI6008 - Indre drivledd,1633428190,,,90,PCE,,23,1,248.4,,899,719.2
TRUE,DR11450,EDI-TO-4886 -(0111-GRJ120)- Indre drivledd,1633428191,,,90,PCE,,41,1,442.8,,1590,1272
TRUE,DR11451,EDI6101 - Indre Drivledd,1633428192,,,90,PCE,,24,3,259.2,,950,760
TRUE,DR11452,EDI6033 - Indre drivledd,1633428193,,,90,PCE,,23,3,248.4,,899,719.2
TRUE,DR11453,EDI6075 - Indre drivledd,1633428194,,,90,PCE,,39,1,421.2,,1120,896
TRUE,DR11456,EDI6050 - Indre drivledd,1633428195,,,90,PCE,,22,1,237.6,,720,576
TRUE,DR11457,EDI6045 - Indre drivledd,1633428196,,,90,PCE,,22,1,237.6,,925,740
TRUE,DR11458,OJ-MB-1911,1633428197,,,90,PCE,,28,2,302.4,,,
TRUE,DR16678,OJ-VA-1796,1633428198,,,90,PCE,,15,1,162,,,
TRUE,DR18000,OJ-TO-0278,1633428199,,,90,PCE,,24,2,259.2,,,
TRUE,DR18019,OJ-HY-0664 - Drivledd,1633428200,,,90,PCE,,32,2,345.6,,1550,1240
TRUE,DR18033,OJ-HY-0650 (1210-014A44 )- Drivledd,1633428201,,,90,PCE,,25,1,270,,990,792
TRUE,DR18201,OJ-MI-8535 -(0410-GA2RR) - Drivledd,1633428202,,,90,PCE,,69,1,745.2,,2350,1880
TRUE,DR18400,S03S,1633428203,,,90,PCE,,25,5,270,,,
TRUE,DR18412,OJ-TO-0212,1633428204,,,90,PCE,,16,3,172.8,,,
TRUE,DR18444,CB-HO-01 (HCB-005) - Mellomaksellager,1633428205,,,90,PCE,,6,3,64.8,,990,792
TRUE,DR18453,CB-HO-04 (HCB-002) - Mellomaksellager,1633428206,,,90,PCE,,14,14,151.2,,999,799.2
TRUE,DR18550,CB-HO-02 (HCB-003) - Mellomaksellager,1633428207,,,90,PCE,,22,10,237.6,,1250,1000
TRUE,DR18800,CB-MZ-4050 (MZCB-B2500) - Mellomaksel lager,1633428208,,,90,PCE,,35,1,378,,1480,1184
TRUE,DR18888,CB-SB-03 -(SBCB-S11)- Mellomaksel lager,1633428209,,,90,PCE,,38,3,410.4,,1690,1352
TRUE,DR18910,CB-SB-013 (SBCB-B13) - Mellomaksellager,1633428210,,,90,PCE,,45,1,486,,1560,1248
TRUE,DR19125,CB-SY-2650 -(SGCB-KORC)- Mellomaksel lager,1633428211,,,90,PCE,,64,1,691.2,,1780,1424
TRUE,DR20100,CB-LX-8976 (TCB-024) - Mellomaksel lager,1633428212,,,90,PCE,,12,1,129.6,,999,799.2
TRUE,DR20169,CB-LX-980 (TCB-005) - Mellomaksel lager,1633428213,,,90,PCE,,16,1,172.8,,1690,1352
TRUE,DR20189,CB-LX-003 (TCB-020 ) - Mellomaksel lager,1633428214,,,90,PCE,,17,1,183.6,,1250,1000
TRUE,Eksp avg,CB-VO-001 (BMCB211) -(CBV3093)-,1633428215,,,90,PCE,,65,5,702,,1690,1352
TRUE,Fakturagebyr,CB-DG-300 (CRCB-300) - Mellomaksel lager,1633428216,,,90,PCE,,26,1,280.8,,1350,1080
TRUE,FD-271A,CB-VO-003 -(CBV2576)- (BMCB113) -(CBV2576)-,1633428217,,,90,PCE,,17,3,183.6,,1320,1056
TRUE,Frakt,CB-VO-002 -(CBV3058)- (BMCB155)- -(cbv3058)-,1633428218,,,90,PCE,,19,3,205.2,,1590,1272
TRUE,G21804,CB-FD-988 (CBFK)- Mellomaksel lager,1633428219,,,90,PCE,,19,2,205.2,,1450,1160
TRUE,HY-S-100,CB-NI-1515 (NCB-F15) - Mellomaksel lager,1633428220,,,90,PCE,,26,2,280.8,,1780,1424
TRUE,KA-AD-0550,CB-NI-101 (NCB-001) - Mellomaksel lager,1633428221,,,90,PCE,,19,2,205.2,,1180,944
TRUE,KD-TO-2525,CB-NI-1021 (NCB-W30) - Mellomaksel lager,1633428222,,,90,PCE,,10,1,108,,899,719.2
TRUE,LagerDiv,CB-NI-02 (bmcb138) - (NCB-002 ) - Mellomaksel lager,1633428223,,,90,PCE,,15,2,162,,1180,944
TRUE,MA10002,CB-NI-03 - Mellomaksel lager,1633428224,,,90,PCE,,14,3,151.2,,1180,944
TRUE,MA10006,CB-NI-010 - Mellomaksel lager,1633428225,,,90,PCE,,16,1,172.8,,1311,1048.8
TRUE,MA10007,CB-NI-001 (bmcb138) - Mellomaksel lager,1633428226,,,90,PCE,,18,3,194.4,,860,688
TRUE,MA10008,CB-FD-02 (BMCB57) - Mellomaksel lager,1633428227,,,90,PCE,,10,2,108,,1100,880
TRUE,MA10013,CB10072- mellomaksel lager,1633428228,,,90,PCE,,20,1,216,,1600,1280
TRUE,MA10014,CB-FD-4063 -(FDCB-TR)- Mellomaksel lager,1633428229,,,90,PCE,,14,3,151.2,,1465,1172
TRUE,MA10017,CB-FD-0585 -(FDCB-TT9)- Mellomaksel lager,1633428230,,,90,PCE,,12,3,129.6,,890,712
TRUE,MA10021,CB-OP-0550 -(OPCB-ANT)- Lager,1633428231,,,90,PCE,,52,1,561.6,,1600,1280
TRUE,MA10023,CB-FD01 - Lager,1633428232,,,90,PCE,,10,3,108,,750,600
TRUE,MA10024,CB-SY-01 - Lager,1633428233,,,90,PCE,,26,1,280.8,,1190,952
TRUE,MA10046,CB-SB-0002 (SBCB-002) - M lager,1633428234,,,90,PCE,,16,2,172.8,,990,792
TRUE,MA10065,CB-VW-5454 (VWCB-2H) - M lager,1633428235,,,90,PCE,,21,2,226.8,,1699,1359.2
TRUE,MA10070,CB-TO-2000 (TCB-NCP15) - M Lager,1633428236,,,90,PCE,,17,1,183.6,,1190,952
TRUE,MA10070,CB-TO-2460 (TCB-AZT246) - M Lager,1633428237,,,90,PCE,,9,1,97.2,,880,704
TRUE,MA10079,CB-TO-04 - M Lager,1633428238,,,90,PCE,,24,3,259.2,,1190,952
TRUE,MA10100,CB-TO-9889 -(BMCB316),1633428239,,,90,PCE,,25,3,270,,1490,1192
TRUE,MA10114,CB-TO-3551 (BMCB297) - M Lager,1633428240,,,90,PCE,,47,3,507.6,,1590,1272
TRUE,MA10124,CB-TO-320 (BMCB187) - M lager,1633428241,,,90,PCE,,29,3,313.2,,1350,1080
TRUE,MA10174,CBRN01 - M Lager,1633428242,,,90,PCE,,24,1,259.2,,900,720
TRUE,MA10175,CB-LR-012 (bmcm96/2a) - M Lager,1633428243,,,90,PCE,,13,1,140.4,,1499,1199.2
TRUE,MA10209,CB-LR-002 (BMCB330) -(CBRRL)- M lager,1633428244,,,90,PCE,,30,3,324,,1250,1000
TRUE,MA10210,CB-LR-01 (BMCB184 ) -(37996)- M Lager,1633428245,,,90,PCE,,25,1,270,,1230,984
TRUE,MA10211,CB-LR-0001 (LRCB-FLII ) - M Lager,1633428246,,,90,PCE,,32,2,345.6,,1280,1024
TRUE,MA10239,CB-VW-002 (BMCB290) - M Lager,1633428247,,,90,PCE,,25,2,270,,1190,952
TRUE,MA10246,CB-VW-303 -(CBVWS)- -(CBVWS) - M lager,1633428248,,,90,PCE,,25,3,270,,1460,1168
TRUE,MA10247,CBVW01 - M lager,1633428249,,,90,PCE,,17,1,183.6,,1190,952
TRUE,MA10249,CB-TO-1025 -(TCB-025)- (CBTH06) - M Lager,1633428250,,,90,PCE,,12,6,129.6,,1350,1080
TRUE,MA10249,CB-TO-006 (TCB-016) - M lager,1633428251,,,90,PCE,,17,7,183.6,,1150,920
TRUE,MA10252,CB-TO-01 -(TCB-KDN145)- M Lager,1633428252,,,90,PCE,,10,2,108,,1150,920
TRUE,MA10255,CB-TO-03 (TCB-019) - M lager,1633428253,,,90,PCE,,12,4,129.6,,1380,1104
TRUE,MB-416,CB-TO-0170 (TCB-017) - M Lager,1633428254,,,90,PCE,,10,3,108,,890,712
TRUE,MK10000,CB-BM-7505 -(BMCB301) - M lager,1633428255,,,90,PCE,,25,3,270,,1250,1000
TRUE,MK10001,CB-BM-05 - M lager,1633428256,,,90,PCE,,12,2,129.6,,880,704
TRUE,MK10003,CB-BM-007 -(38893) -(CBBM-9) - M lager,1633428257,,,90,PCE,,12,1,129.6,,999,799.2
TRUE,MK10005,CBBM03 - M lager,1633428258,,,90,PCE,,7,1,75.6,,790,632
TRUE,MK10007,CB-BM-1234 (BMCB313) - (CBBM-10)-,1633428259,,,90,PCE,,15,1,162,,1120,896
TRUE,MK10009,CB-BM-06 -(CBBX5) - m Lager,1633428260,,,90,PCE,,15,1,162,,999,799.2
TRUE,MK10010,CB-BM-01 - M lager,1633428261,,,90,PCE,,9,1,97.2,,850,680
TRUE,MK10011,CB-BM-9315 - M lager,1633428262,,,90,PCE,,26,1,280.8,,1360,1088
TRUE,MK10012,CVAUQ7 -(CBA7)- m Lager,1633428263,,,90,PCE,,29,3,313.2,,1500,1200
TRUE,MK10013,CVLJ95 - M Knute,1633428264,,,90,PCE,,60,1,648,,2250,1800
TRUE,MK10015,CVK131 - M Knute,1633428265,,,90,PCE,,60,2,648,,2230,1784
TRUE,MK10016,CB-MI-04 (MCB-KB4) - M lager,1633428266,,,90,PCE,,13,3,140.4,,1259,1007.2
TRUE,MK10017,CBMI05 (MCB-001 ) - M lager,1633428267,,,90,PCE,,13,5,140.4,,1199,959.2
TRUE,MK10019,CB-MI-01 -(MCB-009)- M Lager,1633428268,,,90,PCE,,13,2,140.4,,890,712
TRUE,MK10021,CBMI08 - M lager,1633428269,,,90,PCE,,12,1,129.6,,850,680
TRUE,MK10022,CBMI07 - M lager,1633428270,,,90,PCE,,21,2,226.8,,1300,1040
TRUE,MK10023,CB-MI-02 (MCB-011),1633428271,,,90,PCE,,9,4,97.2,,1120,896
TRUE,MK10024,CB-FD-009 (BMCB61),1633428272,,,90,PCE,,30,1,324,,960,768
TRUE,MK10024,CB-FD-111 (bmcb260),1633428273,,,90,PCE,,20,1,216,,1360,1088
TRUE,MK10025,CBSB02 - M lager,1633428274,,,90,PCE,,37,2,399.6,,1590,1272
TRUE,MK10026,CB-LX-4040 (TCB-USF40) - M lager,1633428275,,,90,PCE,,10,1,108,,1150,920
TRUE,MK10027,CB-DH-2000 (TCB-J100) - M lager,1633428276,,,90,PCE,,45,1,486,,1590,1272
TRUE,MK10028,CB-AD-05 (VWCB-GVI ) - M lager,1633428277,,,90,PCE,,48,1,518.4,,2150,1720
TRUE,MK10030,CB-OP-01 -(Mapco- 33799) - M lager,1633428278,,,90,PCE,,5,1,54,,790,632
TRUE,MK10031,CB-AD-9864 (CBATT) - M Lager,1633428279,,,90,PCE,,28,1,302.4,,1490,1192
TRUE,MK10032,CB-AD-8725 -(CBA6-8) -(cba6-8) M Lager,1633428280,,,90,PCE,,29,1,313.2,,1590,1272
TRUE,MK10033,CB-MB-4444 - M Lager,1633428281,,,90,PCE,,45,1,486,,1690,1352
TRUE,MK10034,CBMB87 (BMCB120) - M lager,1633428282,,,90,PCE,,50,1,540,,1750,1400
TRUE,MK10035,CB-MB-997,1633428283,,,90,PCE,,29,1,313.2,,,
TRUE,MK10036,CB-MB-9060 (BZCB-906) - M Lager,1633428284,,,90,PCE,,32,2,345.6,,1599,1279.2
TRUE,MK10037,CB-MB-1232 (MCB-CU4W) - M Lager,1633428285,,,90,PCE,,9,1,97.2,,1120,896
TRUE,MK10038,CB-MB-9111 - M Lager,1633428286,,,90,PCE,,19,2,205.2,,1150,920
TRUE,MK10039,CBMB12 - M Lager,1633428287,,,90,PCE,,18,3,194.4,,790,632
TRUE,MK10040,CBMB09 - M lager,1633428288,,,90,PCE,,12,3,129.6,,1200,960
TRUE,MK10043,CBMB08 - M Lager,1633428289,,,90,PCE,,8,2,86.4,,790,632
TRUE,MK10044,CBMB04 - M lager,1633428290,,,90,PCE,,6,1,64.8,,999,799.2
TRUE,MK10045,CBMB06 - M lager,1633428291,,,90,PCE,,8,2,86.4,,790,632
TRUE,MK10046,CBMB02 - M lager,1633428292,,,90,PCE,,11,4,118.8,,1320,1056
TRUE,MK10047,CB-SB-1212 (SBCB-S12) - M lager,1633428293,,,90,PCE,,58,2,626.4,,1890,1512
TRUE,MK10048,CB-MB-111 (BMCB41) - M lager,1633428294,,,90,PCE,,58,1,626.4,,1900,1520
TRUE,MK10049,CB-MB-444 (BMCB270 - BMCB270A) - M lager,1633428295,,,90,PCE,,34,3,367.2,,1499,1199.2
TRUE,MK10050,CB10036,1633428296,,,,90,PCE,,16,4,172.8,,
TRUE,MK10051,CB-MB-9442,1633428297,,,90,PCE,,20,2,216,,,
TRUE,MK10052,CB-IV-006 - M lager,1633428298,,,90,PCE,,39,1,421.2,,1550,1240
TRUE,MK10053,VWCB-TR10,1633428299,,,90,PCE,,32,5,345.6,,,
TRUE,MK10055,VWCB-TR11,1633428300,,,90,PCE,,50,2,540,,,
TRUE,MK10056,LagerDiv,1633428301,,,90,PCE,,20,20,216,,,
TRUE,MK10057,CLUTCH200,1633428302,,,90,PCE,,25,12,270,,,
TRUE,MK10058,MK-NI-2323 (ASN-C23),1633428303,,,90,PCE,,19,2,205.2,,1250,1000
TRUE,MK10060,MK-MK-0022 (ASSB-FOR),1633428304,,,90,PCE,,17,4,183.6,,999,799.2
TRUE,MK10061,MK-NI-5050 (ASMZ-BT50),1633428305,,,90,PCE,,11,2,118.8,,825,660
TRUE,MK10062,MK-NI-0005 (ASN-J10),1633428306,,,90,PCE,,32,2,345.6,,1119,895.2
TRUE,MK10063,MK-NI-6060 (ASN-TA60),1633428307,,,90,PCE,,19,1,205.2,,1180,944
TRUE,MK10064,MK-CJMB88 - Kryss ledd,1633428308,,,90,PCE,,8,5,86.4,,750,600
TRUE,MK10066,MK-NI-2424 (ASN-F24),1633428309,,,90,PCE,,21,2,226.8,,1210,968
TRUE,MK10068,MK-DH-001 (BM27 ),1633428310,,,90,PCE,,8,3,86.4,,845,676
TRUE,MK10069,MK-NI-003 (ASN-27),1633428311,,,90,PCE,,2,1,21.6,,490,392
TRUE,MK10070,MK-NI-4646 (ASN-46),1633428312,,,90,PCE,,4,16,43.2,,448,358.4
TRUE,MK10071,MK-MB-5125 (ASN-R51R2WD),1633428313,,,90,PCE,,13,5,140.4,,990,792
TRUE,MK10072,MK-MB-40100,1633428314,,,90,PCE,,21,5,226.8,,1299,1039.2
TRUE,MK10073,MK-SS-0001 (ASSG-REX),1633428315,,,90,PCE,,4,5,43.2,,599,479.2
TRUE,MK10074,MK-NI-2929 (ASN-29),1633428316,,,90,PCE,,3,5,32.4,,490,392
TRUE,MK10075,MK-NI-2525 (ASN-25),1633428317,,,90,PCE,,6,2,64.8,,610,488
TRUE,MK10076,MK-LR-002,1633428318,,,90,PCE,,13,1,140.4,,899,719.2
TRUE,MK10078,MK-FD-1501 (ASFD-F150),1633428319,,,90,PCE,,5,4,54,,650,520
TRUE,MK10080,MK-FD-0022 (ASMZ-9),1633428320,,,90,PCE,,4,6,43.2,,499,399.2
TRUE,MK10081,MK-TO-2050 (AST-KDH205),1633428321,,,90,PCE,,6,2,64.8,,660,528
